wilayah,jenis_wilayah,tahun,bulan,bulan_ke,tpt,persentase_penduduk_miskin,gini_ratio,ipg,rls,hls,inflasi_yoy,pendidikan_indeks_sederhana,kemiskinan_pengangguran_index,gender_pendidikan_index,is_bulan_awal_tahun,is_bulan_tengah_tahun,is_bulan_akhir_tahun
Kabupaten Pangandaran,Kabupaten,2025,Mei,5,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,1,0
Kabupaten Pangandaran,Kabupaten,2025,Juni,6,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,1,0
Kabupaten Pangandaran,Kabupaten,2025,Juli,7,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,1,0
Kabupaten Pangandaran,Kabupaten,2025,Agustus,8,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,1,0
Kabupaten Pangandaran,Kabupaten,2025,September,9,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,0,1
Kabupaten Pangandaran,Kabupaten,2025,Oktober,10,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,0,1
Kabupaten Pangandaran,Kabupaten,2025,November,11,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,0,1
Kabupaten Pangandaran,Kabupaten,2025,Desember,12,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,0,1
Kabupaten Purwakarta,Kabupaten,2021,Januari,1,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,1,0,0
Kabupaten Purwakarta,Kabupaten,2021,Februari,2,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,1,0,0
Kabupaten Purwakarta,Kabupaten,2021,Maret,3,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,1,0,0
Kabupaten Purwakarta,Kabupaten,2021,April,4,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,1,0
Kabupaten Purwakarta,Kabupaten,2021,Mei,5,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,1,0
Kabupaten Purwakarta,Kabupaten,2021,Juni,6,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,1,0
Kabupaten Purwakarta,Kabupaten,2021,Juli,7,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,1,0
Kabupaten Purwakarta,Kabupaten,2021,Agustus,8,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,1,0
Kabupaten Purwakarta,Kabupaten,2021,September,9,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,0,1
Kabupaten Purwakarta,Kabupaten,2021,Oktober,10,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,0,1
Kabupaten Purwakarta,Kabupaten,2021,November,11,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,0,1
Kabupaten Purwakarta,Kabupaten,2021,Desember,12,10.7,8.83,0.388,87.33,8.1,12.12,,10.11,19.53,48.72,0,0,1
Kabupaten Purwakarta,Kabupaten,2022,Januari,1,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,1,0,0
Kabupaten Purwakarta,Kabupaten,2022,Februari,2,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,1,0,0
Kabupaten Purwakarta,Kabupaten,2022,Maret,3,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,1,0,0
Kabupaten Purwakarta,Kabupaten,2022,April,4,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,1,0
Kabupaten Purwakarta,Kabupaten,2022,Mei,5,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,1,0
Kabupaten Purwakarta,Kabupaten,2022,Juni,6,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,1,0
Kabupaten Purwakarta,Kabupaten,2022,Juli,7,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,1,0
Kabupaten Purwakarta,Kabupaten,2022,Agustus,8,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,1,0
Kabupaten Purwakarta,Kabupaten,2022,September,9,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,0,1
Kabupaten Purwakarta,Kabupaten,2022,Oktober,10,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,0,1
Kabupaten Purwakarta,Kabupaten,2022,November,11,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,0,1
Kabupaten Purwakarta,Kabupaten,2022,Desember,12,8.75,8.7,0.367,87.63,8.11,12.13,,10.12,17.45,48.875,0,0,1
Kabupaten Purwakarta,Kabupaten,2023,Januari,1,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,1,0,0
Kabupaten Purwakarta,Kabupaten,2023,Februari,2,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,1,0,0
Kabupaten Purwakarta,Kabupaten,2023,Maret,3,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,1,0,0
Kabupaten Purwakarta,Kabupaten,2023,April,4,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,1,0
Kabupaten Purwakarta,Kabupaten,2023,Mei,5,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,1,0
Kabupaten Purwakarta,Kabupaten,2023,Juni,6,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,1,0
Kabupaten Purwakarta,Kabupaten,2023,Juli,7,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,1,0
Kabupaten Purwakarta,Kabupaten,2023,Agustus,8,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,1,0
Kabupaten Purwakarta,Kabupaten,2023,September,9,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,0,1
Kabupaten Purwakarta,Kabupaten,2023,Oktober,10,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,0,1
Kabupaten Purwakarta,Kabupaten,2023,November,11,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,0,1
Kabupaten Purwakarta,Kabupaten,2023,Desember,12,7.72,8.46,0.372,87.8,8.13,12.18,,10.155,16.18,48.9775,0,0,1
Kabupaten Purwakarta,Kabupaten,2024,Januari,1,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,1,0,0
Kabupaten Purwakarta,Kabupaten,2024,Februari,2,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,1,0,0
Kabupaten Purwakarta,Kabupaten,2024,Maret,3,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,1,0,0
Kabupaten Purwakarta,Kabupaten,2024,April,4,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,1,0
Kabupaten Purwakarta,Kabupaten,2024,Mei,5,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,1,0
Kabupaten Purwakarta,Kabupaten,2024,Juni,6,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,1,0
Kabupaten Purwakarta,Kabupaten,2024,Juli,7,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,1,0
Kabupaten Purwakarta,Kabupaten,2024,Agustus,8,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,1,0
Kabupaten Purwakarta,Kabupaten,2024,September,9,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,0,1
Kabupaten Purwakarta,Kabupaten,2024,Oktober,10,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,0,1
Kabupaten Purwakarta,Kabupaten,2024,November,11,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,0,1
Kabupaten Purwakarta,Kabupaten,2024,Desember,12,7.34,8.41,0.398,87.96,8.14,12.25,,10.195,15.75,49.0775,0,0,1
Kabupaten Purwakarta,Kabupaten,2025,Januari,1,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,1,0,0
Kabupaten Purwakarta,Kabupaten,2025,Februari,2,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,1,0,0
Kabupaten Purwakarta,Kabupaten,2025,Maret,3,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,1,0,0
Kabupaten Purwakarta,Kabupaten,2025,April,4,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,1,0
Kabupaten Purwakarta,Kabupaten,2025,Mei,5,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,1,0
Kabupaten Purwakarta,Kabupaten,2025,Juni,6,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,1,0
Kabupaten Purwakarta,Kabupaten,2025,Juli,7,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,1,0
Kabupaten Purwakarta,Kabupaten,2025,Agustus,8,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,1,0
Kabupaten Purwakarta,Kabupaten,2025,September,9,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,0,1
Kabupaten Purwakarta,Kabupaten,2025,Oktober,10,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,0,1
Kabupaten Purwakarta,Kabupaten,2025,November,11,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,0,1
Kabupaten Purwakarta,Kabupaten,2025,Desember,12,,7.87,0.369,88.51,8.37,12.51,,10.44,,49.475,0,0,1
Kabupaten Subang,Kabupaten,2021,Januari,1,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,1,0,0
Kabupaten Subang,Kabupaten,2021,Februari,2,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,1,0,0
Kabupaten Subang,Kabupaten,2021,Maret,3,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,1,0,0
Kabupaten Subang,Kabupaten,2021,April,4,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,1,0
Kabupaten Subang,Kabupaten,2021,Mei,5,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,1,0
Kabupaten Subang,Kabupaten,2021,Juni,6,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,1,0
Kabupaten Subang,Kabupaten,2021,Juli,7,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,1,0
Kabupaten Subang,Kabupaten,2021,Agustus,8,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,1,0
Kabupaten Subang,Kabupaten,2021,September,9,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,0,1
Kabupaten Subang,Kabupaten,2021,Oktober,10,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,0,1
Kabupaten Subang,Kabupaten,2021,November,11,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,0,1
Kabupaten Subang,Kabupaten,2021,Desember,12,9.77,10.03,0.329,91.26,7.11,11.71,,9.41,19.8,50.335,0,0,1
Kabupaten Subang,Kabupaten,2022,Januari,1,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,1,0,0
Kabupaten Subang,Kabupaten,2022,Februari,2,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,1,0,0
Kabupaten Subang,Kabupaten,2022,Maret,3,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,1,0,0
Kabupaten Subang,Kabupaten,2022,April,4,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,1,0
Kabupaten Subang,Kabupaten,2022,Mei,5,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,1,0
Kabupaten Subang,Kabupaten,2022,Juni,6,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,1,0
Kabupaten Subang,Kabupaten,2022,Juli,7,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,1,0
Kabupaten Subang,Kabupaten,2022,Agustus,8,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,1,0
Kabupaten Subang,Kabupaten,2022,September,9,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,0,1
Kabupaten Subang,Kabupaten,2022,Oktober,10,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,0,1
Kabupaten Subang,Kabupaten,2022,November,11,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,0,1
Kabupaten Subang,Kabupaten,2022,Desember,12,7.77,9.75,0.36,91.74,7.2,11.78,,9.49,17.52,50.615,0,0,1
Kabupaten Subang,Kabupaten,2023,Januari,1,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,1,0,0
Kabupaten Subang,Kabupaten,2023,Februari,2,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,1,0,0
Kabupaten Subang,Kabupaten,2023,Maret,3,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,1,0,0
Kabupaten Subang,Kabupaten,2023,April,4,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,1,0
Kabupaten Subang,Kabupaten,2023,Mei,5,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,1,0
Kabupaten Subang,Kabupaten,2023,Juni,6,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,1,0
Kabupaten Subang,Kabupaten,2023,Juli,7,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,1,0
Kabupaten Subang,Kabupaten,2023,Agustus,8,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,1,0
Kabupaten Subang,Kabupaten,2023,September,9,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,0,1
Kabupaten Subang,Kabupaten,2023,Oktober,10,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,0,1
Kabupaten Subang,Kabupaten,2023,November,11,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,0,1
Kabupaten Subang,Kabupaten,2023,Desember,12,7.65,9.52,0.331,91.92,7.45,11.91,,9.68,17.17,50.8,0,0,1
Kabupaten Subang,Kabupaten,2024,Januari,1,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,1,0,0
Kabupaten Subang,Kabupaten,2024,Februari,2,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,1,0,0
Kabupaten Subang,Kabupaten,2024,Maret,3,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,1,0,0
Kabupaten Subang,Kabupaten,2024,April,4,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,1,0
Kabupaten Subang,Kabupaten,2024,Mei,5,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,1,0
Kabupaten Subang,Kabupaten,2024,Juni,6,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,1,0
Kabupaten Subang,Kabupaten,2024,Juli,7,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,1,0
Kabupaten Subang,Kabupaten,2024,Agustus,8,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,1,0
Kabupaten Subang,Kabupaten,2024,September,9,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,0,1
Kabupaten Subang,Kabupaten,2024,Oktober,10,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,0,1
Kabupaten Subang,Kabupaten,2024,November,11,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,0,1
Kabupaten Subang,Kabupaten,2024,Desember,12,6.73,9.49,0.32,92.11,7.46,12.11,,9.785,16.22,50.9475,0,0,1
Kabupaten Subang,Kabupaten,2025,Januari,1,,9.23,0.32,92.14,7.68,12.38,,10.03,,51.085,1,0,0
Kabupaten Subang,Kabupaten,2025,Februari,2,,9.23,0.32,92.14,7.68,12.38,-1.04,10.03,,51.085,1,0,0
Kabupaten Subang,Kabupaten,2025,Maret,3,,9.23,0.32,92.14,7.68,12.38,0.52,10.03,,51.085,1,0,0
Kabupaten Subang,Kabupaten,2025,April,4,,9.23,0.32,92.14,7.68,12.38,1.25,10.03,,51.085,0,1,0
Kabupaten Subang,Kabupaten,2025,Mei,5,,9.23,0.32,92.14,7.68,12.38,1.66,10.03,,51.085,0,1,0
Kabupaten Subang,Kabupaten,2025,Juni,6,,9.23,0.32,92.14,7.68,12.38,2.26,10.03,,51.085,0,1,0
Kabupaten Subang,Kabupaten,2025,Juli,7,,9.23,0.32,92.14,7.68,12.38,1.89,10.03,,51.085,0,1,0
Kabupaten Subang,Kabupaten,2025,Agustus,8,,9.23,0.32,92.14,7.68,12.38,1.52,10.03,,51.085,0,1,0
Kabupaten Subang,Kabupaten,2025,September,9,,9.23,0.32,92.14,7.68,12.38,1.98,10.03,,51.085,0,0,1
Kabupaten Subang,Kabupaten,2025,Oktober,10,,9.23,0.32,92.14,7.68,12.38,2.18,10.03,,51.085,0,0,1
Kabupaten Subang,Kabupaten,2025,November,11,,9.23,0.32,92.14,7.68,12.38,1.96,10.03,,51.085,0,0,1
Kabupaten Subang,Kabupaten,2025,Desember,12,,9.23,0.32,92.14,7.68,12.38,2.11,10.03,,51.085,0,0,1
Kabupaten Sukabumi,Kabupaten,2021,Januari,1,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,1,0,0
Kabupaten Sukabumi,Kabupaten,2021,Februari,2,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,1,0,0
Kabupaten Sukabumi,Kabupaten,2021,Maret,3,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,1,0,0
Kabupaten Sukabumi,Kabupaten,2021,April,4,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,1,0
Kabupaten Sukabumi,Kabupaten,2021,Mei,5,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,1,0
Kabupaten Sukabumi,Kabupaten,2021,Juni,6,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,1,0
Kabupaten Sukabumi,Kabupaten,2021,Juli,7,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,1,0
Kabupaten Sukabumi,Kabupaten,2021,Agustus,8,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,1,0
Kabupaten Sukabumi,Kabupaten,2021,September,9,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,0,1
Kabupaten Sukabumi,Kabupaten,2021,Oktober,10,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,0,1
Kabupaten Sukabumi,Kabupaten,2021,November,11,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,0,1
Kabupaten Sukabumi,Kabupaten,2021,Desember,12,9.51,7.7,0.343,88.04,7.1,12.24,,9.67,17.21,48.855,0,0,1
Kabupaten Sukabumi,Kabupaten,2022,Januari,1,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,1,0,0
Kabupaten Sukabumi,Kabupaten,2022,Februari,2,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,1,0,0
Kabupaten Sukabumi,Kabupaten,2022,Maret,3,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,1,0,0
Kabupaten Sukabumi,Kabupaten,2022,April,4,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,1,0
Kabupaten Sukabumi,Kabupaten,2022,Mei,5,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,1,0
Kabupaten Sukabumi,Kabupaten,2022,Juni,6,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,1,0
Kabupaten Sukabumi,Kabupaten,2022,Juli,7,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,1,0
Kabupaten Sukabumi,Kabupaten,2022,Agustus,8,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,1,0
Kabupaten Sukabumi,Kabupaten,2022,September,9,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,0,1
Kabupaten Sukabumi,Kabupaten,2022,Oktober,10,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,0,1
Kabupaten Sukabumi,Kabupaten,2022,November,11,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,0,1
Kabupaten Sukabumi,Kabupaten,2022,Desember,12,7.77,7.34,0.309,88.29,7.11,12.25,,9.68,15.11,48.985,0,0,1
Kabupaten Sukabumi,Kabupaten,2023,Januari,1,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,1,0,0
Kabupaten Sukabumi,Kabupaten,2023,Februari,2,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,1,0,0
Kabupaten Sukabumi,Kabupaten,2023,Maret,3,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,1,0,0
Kabupaten Sukabumi,Kabupaten,2023,April,4,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,1,0
Kabupaten Sukabumi,Kabupaten,2023,Mei,5,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,1,0
Kabupaten Sukabumi,Kabupaten,2023,Juni,6,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,1,0
Kabupaten Sukabumi,Kabupaten,2023,Juli,7,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,1,0
Kabupaten Sukabumi,Kabupaten,2023,Agustus,8,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,1,0
Kabupaten Sukabumi,Kabupaten,2023,September,9,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,0,1
Kabupaten Sukabumi,Kabupaten,2023,Oktober,10,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,0,1
Kabupaten Sukabumi,Kabupaten,2023,November,11,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,0,1
Kabupaten Sukabumi,Kabupaten,2023,Desember,12,7.32,7.01,0.355,89.02,7.33,12.38,,9.855,14.33,49.4375,0,0,1
Kabupaten Sukabumi,Kabupaten,2024,Januari,1,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,1,0,0
Kabupaten Sukabumi,Kabupaten,2024,Februari,2,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,1,0,0
Kabupaten Sukabumi,Kabupaten,2024,Maret,3,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,1,0,0
Kabupaten Sukabumi,Kabupaten,2024,April,4,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,1,0
Kabupaten Sukabumi,Kabupaten,2024,Mei,5,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,1,0
Kabupaten Sukabumi,Kabupaten,2024,Juni,6,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,1,0
Kabupaten Sukabumi,Kabupaten,2024,Juli,7,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,1,0
Kabupaten Sukabumi,Kabupaten,2024,Agustus,8,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,1,0
Kabupaten Sukabumi,Kabupaten,2024,September,9,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,0,1
Kabupaten Sukabumi,Kabupaten,2024,Oktober,10,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,0,1
Kabupaten Sukabumi,Kabupaten,2024,November,11,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,0,1
Kabupaten Sukabumi,Kabupaten,2024,Desember,12,7.11,6.87,0.342,89.38,7.34,12.39,,9.865,13.98,49.6225,0,0,1
Kabupaten Sukabumi,Kabupaten,2025,Januari,1,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,1,0,0
Kabupaten Sukabumi,Kabupaten,2025,Februari,2,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,1,0,0
Kabupaten Sukabumi,Kabupaten,2025,Maret,3,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,1,0,0
Kabupaten Sukabumi,Kabupaten,2025,April,4,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,1,0
Kabupaten Sukabumi,Kabupaten,2025,Mei,5,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,1,0
Kabupaten Sukabumi,Kabupaten,2025,Juni,6,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,1,0
Kabupaten Sukabumi,Kabupaten,2025,Juli,7,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,1,0
Kabupaten Sukabumi,Kabupaten,2025,Agustus,8,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,1,0
Kabupaten Sukabumi,Kabupaten,2025,September,9,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,0,1
Kabupaten Sukabumi,Kabupaten,2025,Oktober,10,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,0,1
Kabupaten Sukabumi,Kabupaten,2025,November,11,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,0,1
Kabupaten Sukabumi,Kabupaten,2025,Desember,12,,6.41,0.347,89.49,7.63,12.4,,10.015,,49.7525,0,0,1
Kabupaten Sumedang,Kabupaten,2021,Januari,1,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,1,0,0
Kabupaten Sumedang,Kabupaten,2021,Februari,2,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,1,0,0
Kabupaten Sumedang,Kabupaten,2021,Maret,3,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,1,0,0
Kabupaten Sumedang,Kabupaten,2021,April,4,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,1,0
Kabupaten Sumedang,Kabupaten,2021,Mei,5,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,1,0
Kabupaten Sumedang,Kabupaten,2021,Juni,6,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,1,0
Kabupaten Sumedang,Kabupaten,2021,Juli,7,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,1,0
Kabupaten Sumedang,Kabupaten,2021,Agustus,8,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,1,0
Kabupaten Sumedang,Kabupaten,2021,September,9,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,0,1
Kabupaten Sumedang,Kabupaten,2021,Oktober,10,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,0,1
